Main_id RA DEC otype redshift otypes [NeV]* [NeV]_err* [NeII]* [NeII]_err* [NeV]/[NeII]* [NeV]/[NeII]_err* [NeV]$^+$ [NeV]_err$^+$ [NeIII]$^+$ [NeIII]_err$^+$ [NeV]/[NeIII]$^+$ [NeV]/[NeIII]_err$^+$ [NeIII]$^-$ [NeIII]_err$^-$ [NeII]$^-$ [NeII]_err$^-$ [NeIII]/[NeII]$^-$ [NeIII]/[NeII]_err$^-$ bayes.agn.fracAGN bayes.agn.fracAGN_err bayes.agn.i bayes.agn.i_err bayes.agn.disk_luminosity bayes.agn.disk_luminosity_err bayes.agn.luminosity bayes.agn.luminosity_err bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err best.reduced_chi_square log.reduced_chi_square NED_Ne_IR_info
"NGC  4507" 188.90264124036997 -39.90936400452 Sy2 0.011907072576889943 *|AGN|G|GiC|GiG|HI|IR|Rad|Sy2|X|gam 11925000000.0 1530261415.5757833 32000000000.0 2719007171.744863 0.37410717521107706 0.055271713313138196 13220000000.0 1530261415.5757833 33620000000.0 2442642012.2482133 0.39790837019650444 0.06517838791804252 29625000000.0 2442642012.2482133 32000000000.0 2719007171.744863 0.9271513113456955 0.10073686650056836 0.5538803152388065 0.06799595768311412 59.66479505448056 11.833255868047667 2.4596238430874357e+35 4.223265737938141e+35 1.1277398633325711e+37 1.3916684196553322e+36 1.3364178691851065 0.7633289571036609 13228430999.74102 3670405476.688989 1.0988009060609085 0.040919008863823374 NeII|NeIII|NeV
"NGC  4593" 189.91434796126 -5.34417638568 Sy1 0.008343890665418963 *|AGN|G|GiG|IR|QSO|Rad|Sy1|X|gam 3810000000.0 1312173768.980313 7447500000.0 540832691.3195984 0.506435285187369 0.16317859184668732 3810000000.0 1312173768.980313 7887500000.0 701783442.38091 0.4844525137009668 0.17506896526334956 7887500000.0 701783442.38091 7447500000.0 540832691.3195984 1.0632381583644976 0.11622064721329048 0.3305066027459621 0.07974322292571134 18.251493721408362 15.759897231797746 2.7361410859897347e+36 2.7648535122918438e+35 4.9845966192753225e+36 4.7457672083830064e+35 0.17825796475986835 0.20365284118465057 19614779537.53001 5179081048.862287 1.7957212219635472 0.2542389152041377 NeII|NeIII|NeV
"NGC  4748" 193.05193788944996 -13.414795005539998 Sy1 0.013753 *|AGN|G|GiG|IR|Rad|Sy1|X 10875000000.0 1000000000.0 10685000000.0 1000000000.0 0.9936518705175421 0.10468512514634282 10875000000.0 1000000000.0 27950000000.0 1000000000.0 0.39976415094339623 0.026700011704117285 31233333333.333332 1562049935.181331 10923333333.333334 1166190378.9690602 2.776775724929692 0.297131710558251 0.306212426062506 0.04276534865942115 58.941446332122744 11.810284632069965 5.07204588250067e+34 1.5063024350443619e+35 2.2058790509282733e+36 3.2072373927120117e+35 1.1516837661369934 0.11262499117818997 8865192732.64819 1442694383.328338 1.2916047208341304 0.11112962370070313 NeII|NeIII|NeV
"NGC  4968" 196.77489999999997 -23.677038888888887 Sy2 0.009967 *|AGN|EmO|G|GiG|IR|Rad|Sy2|X|gam 17000000000.0 2000000000.0 24000000000.0 1000000000.0 0.7083333333333334 0.088405396225514 17000000000.0 2000000000.0 24000000000.0 5000000000.0 0.7083333333333334 0.16947325859287188 24000000000.0 5000000000.0 24000000000.0 1000000000.0 1.0 0.21245914639969937 0.616627102061398 0.03935032355202762 86.6443099791286 5.294863272643191 4.7312147096251343e+33 4.6334332101584424e+33 5.059320691521353e+36 3.4982206720819526e+35 0.15729519257703242 0.10434090561312463 10063881227.271372 1612933405.938549 1.5704539782103197 0.19602521402190978 NeII|NeIII|NeV
"NGC  5033" 198.36472916666668 36.593650000000004 Sy1 0.002838630450136274 AGN|G|GiC|GiG|GiP|HI|IR|Rad|Sy1|Sy2|X|smm 810000000.0 50000000.0 22150000000.0 180000000.0 0.03514431239388795 0.003783613927288132 810000000.0 50000000.0 9540000000.0 150000000.0 0.08419572553430821 0.010140755354102833 9540000000.0 150000000.0 22150000000.0 180000000.0 0.41678389522192577 0.012406429922928192 0.10000132085939167 0.000256985518815277 15.26051271894094 12.884180834775957 8.136676139322973e+35 2.2740767771203126e+35 1.2174726342516062e+36 2.272243654058868e+35 0.5358024093757205 0.026790120468786028 8550954635.749294 427547731.78746474 2.55255787546311 0.4069755978536843 NeII|NeIII|NeV
"NGC  5347" 208.32416038921997 33.49083656061 Sy2 0.007980676985060775 *|AGN|G|IR|Rad|Sy2|SyG|X|gam 2056666666.6666667 690000000.0 4510000000.0 820000000.0 0.46162838515314913 0.19235465257108375 2056666666.6666667 690000000.0 4203333333.3333335 740000000.0 0.49027983979718925 0.19216517702590402 4203333333.3333335 740000000.0 4510000000.0 820000000.0 0.9383984142166035 0.26208825604524505 0.5735403017242277 0.048792526114744564 89.99809047894072 0.14168267339832033 1.611996529867727e+33 1.3397279741025334e+32 2.4609653214506707e+36 1.675620956294938e+35 0.35698398677282434 0.08286085891044954 8444225717.415163 1664837047.39967 2.9613619434085043 0.4714914909484509 NeII|NeIII|NeV
"NGC  5995" 237.10394318847 -13.75756721303 Sy2 0.025350871235059556 *|AGN|G|IR|Rad|Sy2|X|gam 7965000000.0 1773696704.625681 15075000000.0 2230022421.4119463 0.5429004329004329 0.1662065677481247 7965000000.0 1773696704.625681 11032500000.0 2119551839.4226644 0.7352785375339534 0.19526423890061848 11032500000.0 2119551839.4226644 15075000000.0 2230022421.4119463 0.7508395989974938 0.203719453570122 0.5128324146120768 0.06125009316107261 17.14183950601966 17.980228974295684 6.112589232744514e+36 2.2784206343882502e+36 4.718247135776039e+37 6.860259958385376e+36 1.6741578485651238 1.9738725828410195 36098509376.870155 15617194324.505825 1.480949436248908 0.17054023074743424 NeII|NeIII|NeV
"NGC  6860" 302.19536080846 -61.09993945128 Sy1 0.015247214791507532 *|AGN|G|IR|Sy1|X|cm 2883333333.3333335 963171843.44228 5693333333.333333 319530906.17340916 0.5065192743764172 0.16671576752128658 2883333333.3333335 963171843.44228 6933333333.333333 563027530.4103699 0.41682539682539677 0.13277124988496095 6933333333.333333 563027530.4103699 5693333333.333333 319530906.17340916 1.2168367346938775 0.11786448180060292 0.5182673048081072 0.026577330177870763 26.69243346741258 13.549453468750908 1.2801969246301642e+37 3.0594689769803087e+36 1.937904606661343e+37 3.1553227683972083e+36 0.1854961122222417 0.3617241223368219 22468239593.108288 7534943255.472207 1.332793526592086 0.12476287468984054 NeII|NeIII|NeV
"NGC  7469" 345.81530833333335 8.873688888888887 Sy1 0.01656521636973296 AGN|G|GiP|IG|IR|QSO|Rad|Sy1|V*|X|gam|smm 13440000000.0 1000000000.0 207000000000.0 2700000000.0 0.06484400301595013 0.005329067600533414 13440000000.0 1000000000.0 37325000000.0 750000000.0 0.36065165761863194 0.029350715220541432 36050000000.0 2136000936.329383 203666666666.66666 4825971404.805462 0.18134078456456756 0.014301417930162496 0.21786806682847648 0.15545061307886343 41.73018182153355 30.078764781883233 1.854743690388069e+36 1.6409628612157386e+36 3.411101859989454e+37 1.7667451894012646e+37 34.071572925521735 12.138311824525038 16898881399.272038 8947500387.929152 2.434377748809766 0.3863879697422818 NeII|NeIII|NeV
"NGC  7674" 351.98623876832 8.77895936327 Sy2 0.029446778875956925 *|AGN|G|GiG|IG|IR|Rad|Sy2|X 25400000000.0 2140093455.9032698 19425000000.0 1166361864.9458666 1.3377556661138752 0.15310628659394518 25400000000.0 2140093455.9032698 40475000000.0 2127181233.4636652 0.6200461416772332 0.05796426723283607 40475000000.0 2127181233.4636652 19425000000.0 1166361864.9458666 2.1172954671089 0.1893036813616199 0.5258959084092515 0.031007879996203934 68.11044124783042 8.82677240330585 4.4800992647787154e+35 1.3332481450599477e+35 7.398565749010119e+37 6.580194857709017e+36 14.878536003008568 1.435666095305634 52893116927.068 5187409419.82659 2.0551539444138758 0.3128443589154376 NeII|NeIII|NeV
"SDSS J161647.32+371621.2" 244.19713073836 37.272549241689994 Sy2 0.15185 *|AGN|G|IR|Rad|Sy2|rG nan nan nan nan nan nan 1790000000.0 223000000.0 2260000000.0 252000000.0 0.7920353982300885 0.1324231638543943 nan nan nan nan nan nan 0.649646257614009 0.09815060995231847 89.31924392804277 2.546758197212774 8.260151143270593e+34 6.148552146735908e+34 2.0485568309991313e+38 3.227934328369344e+37 29.570636975594475 10.335448306434369 40908621979.87936 9278081792.587687 0.8271338625570813 -0.0824241989537396 NeIII|NeV
"UGC  1395" 28.84178271293 6.611787317909999 Sy2 0.017349037032307058 *|AGN|EmO|G|GiG|GrG|IR|Sy2 2000000000.0 1000000000.0 3000000000.0 1000000000.0 0.6666666666666666 0.40061680838488767 2000000000.0 1000000000.0 4000000000.0 1000000000.0 0.5 0.2795084971874737 4000000000.0 1000000000.0 3000000000.0 1000000000.0 1.3333333333333333 0.5555555555555556 0.23092388438634873 0.09684857968052805 67.89457055211355 19.895609318153284 3.2684898132705587e+34 1.3361154011735445e+35 8.074265503344778e+35 2.6658394432741173e+35 0.2547658251199943 0.17769401977266638 9869855420.026258 2666557109.080545 0.3855272368410263 -0.4139449343655281 NeII|NeIII|NeV
"UGC  3601" 103.9563790056 40.00031193039 Sy1 0.017202 *|AGN|G|GiG|Sy1|X 2010000000.0 120000000.0 5260000000.0 530000000.0 0.3821292775665399 0.044754725451438174 2010000000.0 120000000.0 7600000000.0 130000000.0 0.2644736842105263 0.016424770249573763 7600000000.0 130000000.0 5260000000.0 530000000.0 1.4448669201520912 0.14766836511860879 0.3448294658629157 0.07960110942556056 40.883849664729325 24.537927388734175 1.9566793811110848e+35 1.85035507611394e+35 1.3101781691961207e+36 3.654633798148748e+35 0.39114105384175224 0.08539233420797451 6671922851.987792 858985688.7013252 0.983637594264339 -0.007164881041958013 NeII|NeIII|NeV
"UGC 12138" 340.07108716019 8.053761066659998 Sy1 0.025372442968898845 *|AGN|Em*|G|GiG|IR|Sy1|Sy2|X 6000000000.0 1000000000.0 3000000000.0 1000000000.0 2.0 0.7453559924999299 6000000000.0 1000000000.0 8000000000.0 1000000000.0 0.75 0.15625 8000000000.0 1000000000.0 3000000000.0 1000000000.0 2.6666666666666665 0.9493337494797256 0.6336061842347565 0.05040088124187752 34.224816576470964 17.034176899080837 1.4276314343941448e+36 8.928679033516615e+35 1.296666265312739e+37 1.0116485661470206e+36 2.150544578972286 0.1962427114597242 13066148007.003893 3081656072.7350736 1.474699752811442 0.16870360745282276 NeII|NeIII|NeV
